,date,latitude,longitude,location,species,adult m,adult f,adult,subadult,polar bear condition,polar bear den,cub/calf/pup,bear cubs,dead/alive,unidentified,total,habitat,occurrence remark
12001, 2014-06-25 ,79.38,20.04, ,harp seal,0,0,0,0, , ,0, , alive ,10,10, water , Travelling. Most swimming on their back 
12002, 2014-07-09 ,80,18.5, Murchisonfjorden ,harp seal,0,0,0,0, , ,0, , alive ,10,10, water , 
12003, 2014-07-10 ,79.09,21.3, ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , 
12004, 2014-07-10 ,79.18,21.36, ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , 
12005, 2014-07-15 ,79.23,20.25, Hinlopen ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , approx. between 7-10 ind 
12006, 2014-07-20 ,80.33,16.38, ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , 
12007, 2014-07-27 ,80.71,13.78, edge of pack ice ,harp seal,0,0,10,0, , ,0, , alive ,0,10, water ," approx. 10, seen by various zodiac groups "
12008, 2015-07-15 ,80.56,20.17, Nordkappsundet ,harp seal,0,0,10,0, , ,0, , alive ,0,10, water , 
12009, 2015-07-28 ,80.8833333333333,16.8333333333333, Pack Ice ,harp seal,0,0,10,0, , ,0, , alive ,0,10, water , Group of 10 swimming 
12010, 2015-08-01 ,80.85,18.27, ice edge ,harp seal,0,0,10,0, , ,0, , alive ,0,10, water , 
12011, 2015-08-25 ,81.75,19.75, Pack-ice edge ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , ad and juv mixed 
12012, 2016-07-17 ,81.53,21.06, pack ice ,harp seal,0,0,10,0, , ,0, , alive ,0,10, water , swimming near the ice edge 
12013, 2016-07-18 ,81.4,17.9, ,harp seal,0,0,10,0, , ,0, , unknown ,0,10, water , seen at 10.19 
12014, 2016-07-18 ,81.5666666666666,18.1, ,harp seal,0,0,10,0, , ,0, , unknown ,0,10, water , seen at 12.00 
12015, 2016-08-12 ,80.31,9.84, North of Spitsbergen ,harp seal,1,0,8,1, , ,0, , alive ,0,10, ice , 
12016, 2004-04-06 ,76.998,16.081, Hornsund ,harp seal, , , , , , , , , , ,10, , A lot of individuals 
12017, 2004-04-11 ,76.998,16.081, Hornsund ,harp seal, , , , , , , , , , ,10, , A lot of individuals 
12018, 2008-06-29 ,72.4,-22.3, ,harp seal, , , , , , , , , , ,10, , ca 10 grønnlandsel 
12019, 2009-07-16 ,79.73943,14.06176, ,harp seal, , , , , , , , , , ,10, water , No's approx 
12020, 2012-06-22 ,76.81667,23.11667, ,harp seal, , , , , , , , , , ,10, water , Ice edge 
12021, 2012-07-02 ,77.07333,13.96, Between Belbunde Hornsund ,harp seal, , , , , , , , , , ,10, water , 1 Group 
12022, 2012-07-04 ,78.23667,24.23, E Edgeoya ,harp seal, , , , , , , , , , ,10, water , At edge of the ice land 
12023, 2012-07-04 ,78.22167,24.28833, E Edgeoya ,harp seal, , , , , , , , , , ,10, water , 
12024, 2012-07-04 ,78.19833,24.31667, E Edgeoya ,harp seal, , , , , , , , , , ,10, water , At edge of the ice land 
12025, 2012-07-04 ,78.01,25.10667, E Edgeoya ,harp seal, , , , , , , , , , ,10, water , 
12026, 2012-07-14 ,80.68809,22.8221, SE of Sjuoyane ,harp seal, , , , , , , , , , ,10, water , Swimming in 7/10 Ice in 2 groups 
12027, 2013-07-10 ,80.67164,20.80404, Phippsøya ,harp seal, , ,10, , , , , , , ,10, water , around ice floes 
12028, 2013-07-11 ,80.68855,20.35545, Sjuøyane ,harp seal, , , , , , , , , , ,10, water , 
12029, 2014-07-05 ,79.50008,19.58838, Hinlopen ,harp seal,0,0,0,0, , ,0, , unknown ,10,10, water , 
12030, 2012-07-24 ,81.3103333333333,20.7911666666667, N of Sjuøyane ,harp seal, , , , , , , , , , ,11, water , 
12031, 2007-09-14 ,80.2641,8.0652, ,harp seal, , , , , , , , , , ,12, , 
12032, 2007-09-14 ,80.4166666666667,8.06666666666667, ,harp seal, , , , , , , , , , ,12, unknown , 
12033, 2007-09-15 ,79.499,19.437, Hinlopenstretet ,harp seal, , , , , , , , , , ,12, , 
12034, 2010-06-30 ,76.4,16.585, Sorkapp ,harp seal, , , , , , , , , , ,12, water , Swimming 
12035, 2010-09-02 ,78.6333333333333,24.55, ,harp seal, , , , , , , , , , ,12, unknown , 
12036, 2010-09-07 ,79.7916666666667,14.1266666666667, 79˚ 47.5’N 14˚ 07.6’E ,harp seal, , , , , , , , , , ,12, unknown , Porpoising; mouth of Woodfjorden 
12037, 2011-07-03 ,76.9816666666667,14.4983333333333, 76°58.90'N 14°29.90'E ,harp seal, , , , , , , , , , ,12, ice , 1/10 sea ice 
12038, 2012-08-21 ,81.4546,23.2818666666667, Pack ice ,harp seal, , , , , , , , , , ,12, water , 2215 hrs 
12039, 2013-07-15 ,80.7716666666667,19.2183333333333, in ice ,harp seal, , ,12, , , , , , , ,12, water ,20.41
12040, 2013-08-26 ,81.35,7.37, ,harp seal, , , , , , , , , , ,12, water , 
12041, 2014-06-27 ,80.16,9.56, ice edge ,harp seal,0,0,12,0,0, ,0,0, alive ,0,12, , 
12042, 2014-07-07 ,79.5083333333333,19.555, Hinlopenstretet ,harp seal,0,0,0,0, , ,0, , alive ,12,12, water , 
12043, 2014-07-23 ,78.92,22.45, east of Freemansundet ,harp seal,0,0,12,0, , ,0, , alive ,0,12, water , approx. 3 groups of 3 - 4 animals each 
12044, 2015-08-26 ,81.72,16.37, A few miles inside pack-ice ,harp seal,0,0,0,0, , ,0, , unknown ,12,12, water , 
12045, 2015-08-30 ,81.57,21.89, sea ice ,harp seal,0,0,12,0, , ,0, , unknown ,0,12, water , 
12046, 2015-09-12 ,80.2307,33.5463, Kræmerpynten ,harp seal,0,0,0,0, , ,0, , unknown ,12,12, water , 
12047, 2016-08-12 ,80.37,9.41, North of Spitsbergen ,harp seal,0,0,12,0, , ,0, , alive ,0,12, water , 
12048, 2016-08-14 ,81.3,22.68, Sea Ice north of Nordauslandet ,harp seal,0,0,12,0, , ,0, , alive ,0,12, water , several groups of harp seals seen throughout the day 
